,outcome
3017,1
3018,1
3019,0
3020,0
3021,0
3022,1
3023,0
3024,1
3025,1
3026,1
3027,1
3028,1
3029,0
3030,1
3031,1
3032,0
3033,0
3034,1
3035,0
3036,1
3037,0
3038,1
3039,0
3040,0
3041,1
3042,1
3043,0
3044,1
3045,0
3046,0
3047,0
3048,0
3049,0
3050,1
3051,1
3052,0
3053,1
3054,1
3055,0
3056,1
3057,0
3058,0
3059,1
3060,1
3061,1
3062,0
3063,1
3064,1
3065,1
3066,0
3067,1
3068,0
3069,1
3070,0
3071,1
3072,0
3073,0
3074,1
3075,1
3076,0
3077,1
3078,0
3079,1
3080,0
3081,0
3082,0
3084,1
3085,0
3086,1
3087,0
3088,1
3089,0
3090,1
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,1
3099,1
3100,0
3101,1
3102,0
3103,1
3104,1
3105,1
3106,0
3107,0
3108,1
3109,0
3110,0
3112,0
3113,0
3114,1
3115,0
3116,0
3117,1
3118,0
3119,0
3120,1
3121,0
3122,1
3123,0
3124,0
3125,0
3126,1
3127,0
3128,1
3129,0
3130,0
3131,1
3132,1
3133,0
3134,1
3135,0
3136,0
3137,0
3138,1
3139,0
3140,1
3141,0
3142,1
3143,1
3144,1
3145,0
3146,0
3147,0
3148,1
3149,0
3150,0
3151,1
3152,1
3153,1
3154,0
3155,0
3156,1
3157,0
3158,0
3159,1
3160,1
3161,1
3162,1
3163,1
3164,0
3165,0
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,1
3173,0
3174,1
3175,1
3176,0
3177,0
3178,1
3179,0
3180,0
3181,1
3182,1
3183,1
3184,1
3185,0
3186,1
3187,0
3188,1
3189,0
3190,0
3191,1
3192,1
3193,1
3194,0
3195,0
3196,0
3197,1
3198,1
3199,1
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,1
3207,0
3208,0
3209,0
3210,0
3211,1
3212,1
3213,0
3214,0
3215,0
3216,1
3217,0
3218,0
3219,1
3220,0
3221,0
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,0
3230,0
3231,1
3232,1
3233,0
3234,0
3235,1
3236,0
3237,0
3238,0
3239,0
3240,1
3241,0
3242,0
3243,0
3244,0
3245,1
3246,1
3247,1
3248,0
3249,1
3250,0
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,1
3259,0
3260,0
3261,0
3262,1
3263,1
3264,0
3265,1
3266,1
3267,0
3268,0
3269,0
3270,1
3271,1
3272,1
3273,1
3274,0
3275,0
3276,0
3277,1
3278,0
3279,1
3280,0
3281,1
3282,0
3283,0
3284,1
3285,0
3286,0
3287,0
3288,1
3289,0
3290,0
3291,0
3292,1
3293,1
3294,0
3295,0
3296,0
3297,0
3298,0
3299,1
3300,0
3301,0
3302,1
3303,0
3304,0
3305,0
3306,1
3307,1
3308,0
3309,0
3310,1
3311,1
3312,1
3313,1
3314,1
3315,0
3316,0
3317,0
3318,1
3319,1
3320,1
3321,1
3322,1
3323,0
3324,0
3325,1
3326,0
3327,0
3328,0
3329,0
3330,0
3331,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,1
3338,1
3339,0
3340,0
3341,0
3342,1
3343,0
3344,0
3345,1
3346,1
3347,0
3348,1
3349,0
3350,1
3351,1
3352,0
3353,1
3354,0
3355,1
3356,1
3357,0
3358,0
3359,0
3360,0
3361,0
3362,1
3363,0
3364,1
3365,1
3366,1
3367,0
3368,1
3369,1
3370,1
3371,1
3372,1
3373,0
3374,0
3375,0
3376,0
3377,1
3378,1
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,1
3388,0
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,1
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,0
3403,0
3404,1
3405,0
3406,0
3407,0
3408,0
3409,1
3410,0
3411,1
3412,1
3413,1
3414,1
3415,0
3416,0
3417,0
3418,0
3419,1
3420,1
3421,0
3422,1
3423,0
3424,0
3425,0
3426,0
3427,0
3428,1
3429,1
3430,1
3431,0
3432,0
3433,0
3434,0
3435,1
3436,1
3437,1
3438,0
3439,1
3440,1
3441,1
3442,0
3443,0
3444,1
3445,0
3446,0
3447,0
3448,1
3449,0
3450,1
3451,0
3452,1
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,0
3460,1
3461,0
3462,0
3463,0
3464,1
3465,1
3466,0
3467,1
3468,1
3469,1
3470,1
3471,0
3472,0
3473,0
3474,0
3475,0
3476,1
3477,1
3478,0
3479,0
3480,0
3481,0
3482,0
3483,1
3484,1
3485,0
3486,1
3487,1
3488,0
3489,0
3490,1
3491,0
3492,1
3493,1
3494,1
3495,0
3496,1
3497,1
3498,0
3499,1
3500,0
3501,0
3502,0
3503,1
3504,0
3505,0
3506,1
3507,0
3508,0
3509,0
3510,1
3511,0
3512,1
3513,0
3514,0
3515,1
3516,0
3517,1
3518,1
3519,1
3520,0
3521,0
3522,0
3523,0
3524,1
3525,1
3526,0
3527,1
3528,1
3529,1
3530,0
3531,1
3532,0
3533,1
3534,1
3535,0
3536,1
3537,0
3538,0
3539,0
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,1
3547,0
3548,0
3549,0
3550,0
3551,1
3552,0
3553,1
3554,0
3555,0
3556,1
3557,1
3558,0
3559,0
3560,0
3561,0
3562,1
3563,1
3564,0
3565,0
3566,1
3567,0
3568,0
3569,1
3570,0
3571,1
3572,0
3573,0
3574,1
3575,0
3576,1
3577,1
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,1
3585,0
3586,1
3587,1
3588,0
3589,1
3590,0
3591,1
3592,0
3593,0
3594,0
3595,0
3596,1
3597,0
3598,0
3599,0
3600,0
3601,0
3602,1
3603,0
3604,0
3605,0
3606,0
3607,1
3608,1
3609,0
3610,0
3611,1
3612,0
3613,0
3614,1
3615,1
3616,0
3617,1
3618,1
3619,1
3620,0
3621,0
3622,1
3623,0
3624,1
3625,1
3626,1
3627,1
3628,1
3629,0
3630,0
3631,0
3632,0
3633,0
3634,1
3635,1
3636,1
3637,0
3638,0
3639,1
3640,1
3641,0
3642,1
3643,1
3644,0
3645,1
3646,1
3647,1
3648,1
3649,1
3650,1
3651,0
3652,1
3653,0
3654,1
3655,0
3656,1
3657,1
3658,1
3659,0
3660,1
3661,1
3662,0
3663,1
3664,1
3665,0
3666,0
3667,0
3668,1
3669,0
3670,1
3671,0
3672,1
3673,1
3674,1
3675,0
3676,0
3677,0
3678,0
3679,1
3680,0
3681,0
3682,0
3683,1
3684,0
3685,0
3686,1
3687,0
3688,0
3689,0
3690,1
3695,0
3696,1
3697,0
3698,1
3699,0
3700,1
3701,0
3702,0
3703,1
3704,1
3705,0
3706,0
3707,0
3708,0
3709,1
3710,1
3711,1
3712,0
3713,0
3714,1
3715,0
3716,1
3717,0
3718,0
3719,0
3720,0
3721,0
3722,1
3723,1
3724,0
3725,1
3726,0
3727,1
3728,1
3729,0
3730,1
3731,1
3732,1
3733,1
3734,0
3735,0
3736,1
3737,1
3738,0
3739,0
3740,0
3741,0
3742,1
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,1
3750,1
3751,0
3752,1
3753,0
3754,1
3755,0
3756,1
3757,0
3758,0
3759,0
3760,0
3761,1
3762,1
3763,1
3764,0
3765,1
3766,0
3767,0
3768,0
3769,0
3770,1
3771,0
3772,1
3773,0
3774,0
3775,1
3776,0
3777,0
3778,0
3779,1
3780,1
3781,1
3782,0
3783,1
3784,0
3785,1
3786,1
3787,1
3788,1
3789,1
3790,0
3791,1
3792,0
3793,1
3794,0
3795,1
3796,0
3797,0
3798,1
3799,0
3800,1
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,1
3808,0
3809,1
3810,0
3811,0
3812,0
3813,0
3814,1
3815,0
3816,1
3817,0
3818,0
3819,0
3820,0
3821,1
3822,1
3823,0
3824,1
3825,0
3826,0
3827,1
3828,0
3829,1
3830,0
3831,0
3832,0
3833,0
3834,1
3835,0
3836,0
3837,0
3838,1
3839,1
3840,1
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,1
3849,0
3850,1
3851,1
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,1
3859,0
3860,1
3861,1
3862,0
3863,1
3864,0
3865,1
3866,1
3867,1
3868,0
3869,0
3870,1
3871,0
3872,0
3873,0
3874,1
3875,1
3876,1
3877,1
3878,0
3879,0
3880,1
3881,1
3882,0
3883,0
3884,0
3885,1
3886,0
3887,0
3888,0
3889,0
3890,1
3891,1
3892,0
3893,1
3894,0
3895,0
3896,0
3897,1
3898,0
3899,1
3900,0
3901,1
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,1
3910,1
3911,0
3912,1
3913,0
3914,0
3915,0
3916,0
3917,1
3918,1
3919,0
3920,0
3921,0
3922,0
3923,0
3924,1
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,1
3933,0
3934,1
3935,1
3936,0
3937,0
3938,1
3939,0
3940,0
3941,0
3942,1
3943,0
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,0
3952,0
3953,1
3954,1
3955,0
3956,1
3957,0
3958,1
3959,0
3960,0
3961,0
3962,1
3963,1
3964,1
3965,0
3966,1
3967,1
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,1
3978,1
3979,0
3980,0
3981,1
3982,1
3983,0
3984,0
3985,0
3986,1
3987,1
3988,0
3989,0
3990,0
3991,1
3992,0
3993,1
3994,1
3995,0
3996,0
3997,1
3998,1
3999,0
4000,0
4001,1
4002,0
4003,0
4004,1
4005,1
4006,1
4007,1
4008,0
4009,0
4010,1
4011,0
4012,1
4013,0
4014,0
4015,0
4016,1
4017,1
4018,0
4019,1
4020,1
4021,1
4022,1
4023,0
4024,1
4025,1
4026,1
4027,0
4028,1
4029,0
4030,0
4031,1
4032,1
4033,1
4034,1
4035,0
4036,1
4037,1
4038,0
4039,0
4040,1
4041,1
4042,0
4043,0
4044,1
4045,1
4046,0
4047,0
4048,0
4049,1
4050,0
4051,1
4052,0
4053,0
4054,1
4055,1
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,1
4065,0
4066,1
4067,0
4068,0
4069,1
4070,0
4071,1
4072,1
4073,0
4074,0
4075,0
4076,0
4077,1
4078,0
4079,1
4080,1
4081,1
4082,0
4083,1
4084,0
4085,1
4086,1
4087,1
4088,0
4089,0
4090,0
4091,1
4092,0
4093,0
4094,1
4095,0
4096,1
4097,0
4098,1
4099,1
4100,1
4101,0
4102,0
4103,0
4104,0
4105,0
4106,1
4107,1
4108,0
4109,1
4110,1
4111,0
4112,1
4113,1
4114,1
4115,0
4116,1
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,1
4132,0
4133,0
4134,0
4135,1
4136,0
4137,1
4138,1
4139,1
4140,0
4141,1
4142,0
4143,0
4144,1
4145,0
4146,0
4147,1
4148,0
4149,0
4150,1
4151,0
4152,0
4153,1
4154,0
4155,0
4156,1
4157,1
4158,0
4159,0
4160,1
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,1
4168,0
4169,0
4170,0
4171,0
4172,1
4173,0
4174,1
4175,0
4176,1
4177,0
4178,0
4179,1
4180,0
4181,0
4182,1
4183,1
4184,1
4185,0
4186,0
4187,0
4188,0
4189,1
4190,1
4191,0
4192,0
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,1
4206,1
4207,0
4208,1
4209,0
4210,0
4211,1
4212,0
4213,0
4214,1
4215,1
4216,1
4217,0
4218,0
4219,1
4220,0
4221,1
4222,0
4223,0
4224,0
4225,1
4226,1
4227,1
4228,0
4229,0
4230,0
4231,0
4232,1
4233,0
4234,1
4235,1
4236,1
4237,1
4238,0
4239,0
4240,1
4241,0
4242,1
4243,0
4244,0
4245,1
4246,1
4247,0
4248,0
4249,0
4250,1
4251,0
4252,0
4253,0
4254,1
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,1
4262,1
4263,1
4264,0
4265,0
4266,0
4267,1
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,0
4275,1
4276,1
4277,0
4278,1
4279,0
4280,1
4281,1
4282,0
4283,1
4284,1
4285,1
4286,1
4287,1
4288,0
4289,1
4290,1
4291,0
4292,0
4293,0
4294,1
4295,0
4296,0
4297,1
4298,0
4299,0
4300,0
4301,0
4302,0
4303,1
4304,1
4305,0
4306,0
4307,1
4308,0
4309,1
4310,0
4311,0
4312,0
4313,1
4314,1
4315,0
4316,0
4317,0
4318,1
4319,0
4320,1
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,1
4329,0
4330,1
4331,0
4332,1
4333,1
4334,0
4335,0
4336,1
4337,1
4338,1
4339,0
4340,1
4341,1
4342,0
4343,0
4344,0
4345,0
4346,0
4347,1
4348,1
4349,0
4350,1
4351,1
4352,1
4353,0
4354,0
4355,1
4356,0
4357,0
4358,0
4359,0
4360,0
4361,0
4362,0
4363,0
4364,0
4365,1
4366,0
4367,1
4368,1
4369,0
4370,0
4371,0
4372,1
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,1
4381,0
4382,1
4383,1
4384,1
4385,1
4386,1
4387,0
4388,1
4389,0
4390,0
4391,0
4392,0
4393,1
4394,0
4395,1
4396,0
4397,0
4398,1
4399,0
4400,0
4401,1
4402,1
4403,1
4404,1
4405,0
4406,1
4407,1
4408,0
4409,1
4410,0
4411,0
4412,0
4413,1
4414,0
4415,0
4416,1
4417,1
4418,0
4419,1
4420,0
4421,0
4422,1
4423,1
4424,1
4425,0
4426,0
4427,1
4428,0
4429,1
4430,0
4431,0
4432,0
4433,1
4434,0
4435,0
4436,1
4437,0
4438,0
4439,1
4440,1
4441,0
4442,0
4443,1
4444,0
4445,0
4446,0
4447,1
4448,0
4449,1
4450,1
4451,0
4452,0
4453,0
4454,0
4455,1
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,1
4467,1
4468,1
4469,0
4470,0
4471,1
4472,1
4473,1
4474,0
4475,1
4476,0
4477,0
4478,0
4479,1
4480,0
4481,1
4482,1
4483,0
4484,1
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,1
4493,1
4494,0
4495,1
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,1
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,1
4514,0
4515,1
4516,0
4517,1
4518,0
4519,1
4520,1
4521,0
4522,0
4523,1
4524,1
4525,1
4526,0
4527,0
4528,0
4529,1
4530,0
4531,0
4532,0
4533,0
4534,0
4535,1
4536,1
4537,1
4538,1
4539,0
4540,0
4541,1
4542,0
4543,1
4544,0
4545,0
4546,0
4547,1
4548,0
4549,1
4550,0
4551,0
4552,0
4553,0
4554,1
4555,0
4556,1
4557,0
4558,1
4559,1
4560,0
4561,1
4562,0
4563,1
4564,0
4565,0
4566,0
4567,1
4568,0
4569,0
4570,0
4571,1
4572,1
4573,1
4574,0
4575,0
4576,0
4577,0
4578,0
4579,1
4580,1
4581,0
4582,0
4583,0
4584,1
4585,0
4586,0
4587,0
4588,1
4589,0
4590,1
4591,1
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,1
4601,1
4602,0
4603,1
4604,0
4605,1
4606,0
4607,0
4608,1
4609,1
4610,0
4611,1
4612,0
4613,0
4614,1
4615,0
4616,1
4617,0
4618,1
4619,1
4620,0
4621,1
4622,0
4623,1
4624,1
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,0
4635,0
4636,0
4637,1
4638,1
4639,1
4640,1
4641,0
4642,0
4643,1
4644,1
4645,1
4646,1
4647,0
4648,0
4649,0
4650,0
4651,1
4652,0
4653,0
4654,1
4655,1
4656,0
4657,0
4658,0
4659,1
4660,1
4661,0
4662,1
4663,0
4664,0
4665,1
4666,0
4667,0
4668,1
4669,1
4670,1
4671,0
4672,1
4673,1
4674,0
4675,1
4676,0
4677,1
4678,1
4679,1
4680,1
4681,0
4682,1
4683,1
4684,1
4685,1
4686,1
4687,0
4688,1
4689,0
4690,1
4691,0
4692,1
4693,0
4694,1
4695,0
4696,1
4697,1
4698,0
4699,0
4700,1
4701,0
4702,0
4703,0
4704,1
4705,0
4706,0
4707,1
4708,0
4709,0
4710,0
4711,1
4712,1
4713,1
4714,1
4715,0
4716,0
4717,0
4718,0
4719,1
4720,1
4721,0
4722,0
4723,0
4724,1
4725,0
4726,0
4727,0
4728,0
4729,1
4730,0
4731,0
4732,0
4733,1
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,1
4742,1
4743,1
4744,0
4745,0
4746,1
4747,1
4748,0
4749,1
4750,1
4751,0
4752,1
4753,0
4754,1
4755,1
4756,0
4757,1
4758,0
4759,0
4760,1
4761,1
4762,1
4763,0
4764,0
4765,1
4766,0
4767,1
4768,0
4769,0
4770,1
4771,0
4772,0
4773,1
4774,0
4775,0
4776,0
4777,1
4778,0
4779,0
4780,0
4781,0
4782,0
4783,0
4784,0
4785,0
4786,1
4787,0
4788,1
4789,0
4790,0
4791,0
4792,1
4793,0
4794,0
4795,1
4796,1
4797,0
4798,0
4799,1
4800,0
4801,1
4802,1
4803,0
4804,1
4805,0
4806,1
4807,0
4808,1
4809,0
4810,1
4811,0
4812,1
4813,0
4814,0
4815,0
4816,1
4817,1
4818,1
4819,0
4820,1
4821,0
4822,0
4823,0
4824,1
4825,1
4826,1
4827,0
4828,1
4829,0
4830,0
4831,0
4832,0
4833,1
4834,1
4835,0
4836,1
4837,0
4838,0
4839,0
4840,1
4841,1
4842,0
4843,0
4844,0
4845,1
4846,0
4847,1
4848,1
4849,0
4850,0
4851,0
4852,1
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,1
4860,1
4861,0
4862,0
4863,0
4864,0
4865,1
4866,0
4867,0
4868,0
4869,0
4870,0
4871,1
4872,0
4873,1
4874,1
4875,0
4876,1
4877,1
4878,1
4879,0
4880,1
4881,0
4882,1
4883,1
4884,1
4885,0
4886,1
4887,1
4888,1
4889,0
4890,1
4891,0
4892,1
4893,0
4894,0
4895,0
4896,1
4897,0
4898,1
4899,0
4900,0
4901,0
4902,0
4903,0
4904,1
4905,1
4906,0
4907,1
4908,1
4909,0
4910,1
4911,1
4912,0
4913,0
4914,0
4915,0
4916,0
4917,1
4918,0
4919,0
4920,0
4921,1
4922,0
4923,0
4924,0
4925,1
4926,0
4927,0
4928,0
4929,0
4930,1
4931,1
4932,0
4933,0
4934,1
4935,1
4936,0
4937,0
4938,0
4939,0
4940,1
4941,0
4942,0
4943,0
4944,1
4945,0
4946,1
4947,1
4948,1
4949,0
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,0
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,1
4964,1
4965,1
4966,1
4967,0
4968,1
4969,1
4970,0
4971,1
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,1
4981,1
4982,1
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,1
4990,0
4991,0
4992,0
4993,0
4994,1
4995,0
4996,1
4997,0
4998,0
4999,1
5000,1
5001,1
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,1
5009,0
5010,1
5011,0
5012,1
5013,0
5014,0
5015,1
5016,0
5017,0
5018,1
5019,0
5020,0
5021,1
5022,1
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,1
5030,1
5031,0
5032,0
5033,0
5034,1
5035,0
5036,0
5037,0
5038,1
5039,0
5040,0
5041,0
5042,0
5043,0
5044,1
5045,0
5046,0
5047,1
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,1
5057,1
5058,0
5059,0
5060,1
5061,1
5062,1
5063,1
5064,0
5065,1
5066,1
5067,1
5068,0
5069,0
5070,1
5071,1
5072,1
5073,1
5074,0
5075,1
5076,0
5077,1
5078,1
5079,1
5080,0
5081,0
5082,1
5083,1
5084,0
5085,0
5086,1
5087,1
5088,1
5089,1
5090,0
5091,0
5092,1
5093,1
5094,1
5095,1
5096,0
5097,1
5098,0
5099,1
5100,0
5101,0
5102,0
5103,1
5104,0
5105,0
5106,1
5107,1
5108,0
5109,1
5110,1
5111,1
5112,0
5113,1
5114,0
5115,0
5116,0
5117,1
5118,0
5119,0
5120,0
5121,1
5122,1
5123,0
5124,1
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,1
5133,0
5134,0
5135,0
5136,0
5137,1
5138,1
5139,1
5140,0
5141,0
5142,0
5143,0
5144,0
5145,1
5146,0
5147,0
5148,0
5149,0
5150,1
5151,1
5152,1
5153,1
5154,0
5155,0
5156,0
5157,0
5158,0
5159,1
5160,1
5161,1
5162,0
5163,0
5164,0
5165,0
5166,1
5167,1
5168,0
5169,1
5170,0
5171,0
5172,0
5173,1
5174,1
5175,0
5176,1
5177,1
5178,0
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,1
5190,1
5191,1
5192,0
5193,1
5194,0
5195,1
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,1
5203,0
5204,0
5205,1
5206,1
5207,1
5208,0
5209,0
5210,1
5211,0
5212,0
5213,0
5214,1
5215,0
5216,0
5217,1
5218,1
5219,1
5220,0
5221,0
5222,0
5223,1
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,1
5231,0
5232,1
5233,1
5234,0
5235,1
5236,1
5237,0
5238,0
5239,0
5240,0
5241,0
5242,1
5243,1
5244,0
5245,0
5246,1
5247,1
5248,0
5249,1
5250,0
5251,0
5252,1
5253,1
5254,0
5255,0
5256,0
5257,0
5258,1
5259,1
5260,0
5261,1
5262,1
5263,0
5264,0
5265,1
5266,0
5267,0
5268,1
5269,0
5270,0
5271,1
5272,0
5273,1
5274,1
5275,0
5276,0
5277,0
5278,1
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,1
5287,0
5288,0
5289,0
5290,1
5291,1
5292,1
5293,0
5294,1
5295,0
5296,0
5297,1
5298,0
5299,1
5300,0
5301,0
5302,1
5303,1
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,1
5311,0
5312,0
5313,0
5314,0
5315,0
5316,1
5317,1
5318,0
5319,0
5320,0
5321,1
5322,0
5323,0
5324,0
5325,0
5326,1
5327,1
5328,1
5329,0
5330,0
5331,0
5332,0
5333,1
5334,0
5335,0
5336,1
5337,1
5338,1
5339,0
5340,0
5341,1
5342,1
5343,1
5344,0
5345,1
5346,1
5347,1
5348,1
5349,0
5350,1
5351,0
5352,1
5353,1
5354,0
5355,1
5356,1
5357,0
5358,1
5359,1
5360,1
5361,0
5362,0
5363,1
5364,1
5365,0
5366,0
5367,0
5368,0
5369,1
5370,0
5371,0
5372,0
5373,1
5374,0
5375,0
5376,0
5377,1
5378,0
5379,1
5380,0
5381,0
5382,0
5383,1
5384,0
5385,1
5386,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,0
5393,1
5394,0
5395,1
5396,0
5397,0
5398,0
5399,0
5400,1
5401,1
5402,0
5403,0
5404,0
5405,0
5406,0
5407,1
5408,0
5409,1
5410,0
5411,0
5412,0
5413,1
5414,1
5415,1
5416,0
5417,0
5418,1
5419,1
5420,0
5421,1
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,1
5429,0
5430,0
5431,0
5432,1
5433,1
5434,0
5435,0
5436,1
5437,0
5438,0
5439,1
5440,0
5441,0
5442,1
5443,1
5444,0
5445,1
5446,0
5447,0
5448,0
5449,1
5450,1
5451,0
5452,0
5453,0
5454,1
5455,0
5456,0
5457,1
5458,1
5459,0
5460,1
5461,1
5462,1
5463,1
5464,1
5465,0
5466,1
5467,1
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,1
5475,0
5476,0
5477,1
5478,1
5479,1
5480,1
5481,0
5482,0
5483,1
5484,0
5485,1
5486,0
5487,0
5488,1
5489,0
5490,0
5491,0
5492,1
5493,1
5494,0
5495,1
5496,1
5497,0
5498,0
5499,0
5500,1
5501,0
5502,1
5503,0
5504,1
5505,0
5506,0
5507,1
5508,0
5509,0
5510,0
5511,1
5512,0
5513,0
5514,1
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,1
5523,0
5524,1
5525,1
5526,0
5527,1
5528,1
5529,1
5530,1
5531,0
5532,0
5533,1
5534,0
5535,0
5536,0
5537,1
5538,0
5539,1
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,1
5547,0
5548,0
5549,0
5550,1
5551,0
5552,0
5553,0
5554,0
5555,0
5556,1
5557,1
5558,1
5559,0
5560,1
5561,0
5562,1
5563,0
5564,0
5565,0
5566,1
5567,0
5568,1
5569,1
5570,0
5571,1
5572,0
5573,1
5574,1
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,1
5584,1
5585,1
5586,0
5587,0
5588,1
5589,1
5590,0
5591,0
5592,0
5593,1
5594,1
5595,1
5596,0
5597,0
5598,1
5599,0
5600,1
5601,1
5602,0
5603,0
5604,0
5605,0
5606,1
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,1
5614,1
5615,0
5616,1
5617,0
5618,0
5619,0
5620,1
5621,0
5622,0
5623,1
5624,1
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,1
5632,0
5633,1
5634,0
5635,1
5636,1
5637,0
5638,0
5639,0
5640,0
5641,1
5642,0
5643,0
5644,1
5645,1
5646,0
5647,0
5648,1
5649,1
5650,0
5651,0
5652,0
5653,0
5654,0
5655,1
5656,1
5657,1
5658,1
5659,0
5660,1
5661,1
5662,1
5663,0
5664,1
5665,0
5666,0
5667,0
5668,1
5669,0
5670,0
5671,1
5672,0
5673,1
5674,1
5675,0
5676,1
5677,0
5678,0
5679,0
5680,1
5681,0
5682,0
5683,0
5684,0
5685,0
5686,1
5687,0
5688,0
5689,0
5690,1
5691,0
5692,0
5693,0
5694,0
5695,1
5696,1
5697,0
5698,0
5699,0
5700,0
5701,0
5702,1
5703,1
5704,0
5705,1
5706,0
5707,1
5708,0
5709,1
5710,0
5711,1
5712,0
5713,0
5714,1
5715,1
5716,1
5717,1
5718,1
5719,0
5720,1
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,1
5728,0
5729,0
5730,0
5731,0
5732,0
5733,1
5734,1
5735,1
5736,0
5737,0
5738,1
5739,1
5740,0
5741,0
5742,1
5743,0
5744,0
5745,1
5746,1
5747,0
5748,1
5749,1
5750,1
5751,0
5752,0
5753,1
5754,0
5755,0
5756,0
5757,1
5758,1
5759,0
5760,1
5761,1
5762,0
5763,0
5764,1
5765,0
5766,0
5767,0
5768,0
5769,0
5770,1
5771,0
5772,0
5773,0
5774,0
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,1
5783,1
5784,1
5785,1
5786,0
5787,0
5788,0
5789,1
5790,0
5791,0
5792,0
5793,1
5794,1
5795,1
5796,0
5797,0
5798,1
5799,1
5800,0
5801,0
5802,0
5803,0
5804,0
5805,1
5806,1
5807,1
5808,0
5809,0
5810,0
5811,0
5812,1
5813,1
5814,0
5815,1
5816,0
5817,0
5818,1
5819,0
5820,0
5821,1
